SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_ANNUITY,EXT_SOURCE_2,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,MOST_RECENT,DAYS_CREDIT_REC,MONTHS_BALANCE,STATUS,SK_ID_PREV,PREV_NAME_CONTRACT_TYPE,AMT_APPLICATION,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,NAME_YIELD_GROUP,PREV_APP_COUNT,PREV_APP_BINS
105793,0,Cash loans,F,Y,Y,2,90000.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-14827,-815,-4059.0,-1884,1,1,1,1,0,0,2,2,TUESDAY,17,0,0,0,0,1,1,Construction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9598.5,0.6428670958493178,5776603.0,Active,currency 1,-673.0,0.0,0.0,0.0,Consumer credit,-7.0,More than 250,-371.0,-10.0,C,2189906.0,Consumer loans,197280.0,WEDNESDAY,16.0,Y,1.0,XAP,Approved,-727.0,Cash through the bank,XAP,New,Consumer Electronics,POS,XNA,Regional / Local,200.0,Consumer electronics,low_action,1.0,0-10
105794,0,Revolving loans,F,N,Y,0,112500.0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-22255,365243,-9717.0,-4440,1,0,0,1,0,0,2,2,TUESDAY,7,0,0,0,0,0,0,XNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500.0,0.1380270464882295,5486388.0,Closed,currency 1,-764.0,0.0,0.0,0.0,Credit card,-451.0,More than 250,-764.0,,,2103754.0,Consumer loans,101241.0,THURSDAY,11.0,Y,1.0,XAP,Approved,-166.0,Cash through the bank,XAP,Repeater,Consumer Electronics,POS,XNA,Country-wide,3500.0,Consumer electronics,middle,3.0,0-10
105795,0,Cash loans,F,N,Y,1,90000.0,1054773.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-18345,-609,-848.0,-474,1,1,0,1,0,0,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34987.5,0.0803780160528696,5308012.0,Closed,currency 1,-472.0,0.0,0.0,0.0,Consumer credit,-194.0,More than 250,-472.0,,,2738857.0,Revolving loans,0.0,THURSDAY,8.0,Y,1.0,XAP,Canceled,-58.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,4.0,0-10
105796,0,Cash loans,F,N,Y,0,72000.0,343800.0,State servant,Secondary / secondary special,Married,Municipal apartment,0.007305,-19824,-3717,-3646.0,-3365,1,1,1,1,1,0,3,3,SUNDAY,8,0,0,0,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12478.5,0.5005759073169886,6456548.0,Active,currency 1,-510.0,0.0,0.0,0.0,Consumer credit,-20.0,More than 250,-510.0,,,1819745.0,Cash loans,900000.0,WEDNESDAY,8.0,Y,1.0,XNA,Approved,-508.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,3.0,0-10
105797,1,Cash loans,M,N,N,0,193500.0,387000.0,Working,Secondary / secondary special,Married,House / apartment,0.0031219999999999,-19659,-1323,-5834.0,-3218,1,1,0,1,0,1,3,3,SATURDAY,15,1,1,0,1,1,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26176.5,0.3240637047473338,5525394.0,Active,currency 1,-153.0,0.0,0.0,0.0,Consumer credit,-46.0,151-175,-153.0,,,1652235.0,Consumer loans,67455.0,SATURDAY,0.0,Y,1.0,XAP,Approved,-92.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Country-wide,60.0,Connectivity,high,12.0,11-20
105798,1,Cash loans,F,N,Y,0,135000.0,398016.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-17871,-1743,-11920.0,-432,1,1,0,1,0,0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31576.5,0.4595045444560085,6702238.0,Bad debt,currency 1,-1466.0,0.0,0.0,0.0,Consumer credit,-113.0,More than 250,-1466.0,0.0,5,1711113.0,Consumer loans,64926.0,FRIDAY,12.0,Y,1.0,XAP,Approved,-108.0,XNA,XAP,Repeater,Mobile,POS,XNA,Country-wide,37.0,Connectivity,high,3.0,0-10
105799,0,Cash loans,F,Y,N,1,135000.0,545040.0,State servant,Higher education,Married,House / apartment,0.006305,-13634,-6495,-3294.0,-4677,1,1,0,1,0,0,3,3,FRIDAY,5,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31419.0,0.7384378195774562,5399174.0,Active,currency 1,-2187.0,0.0,1.0,0.0,Credit card,-9.0,201-225,-203.0,-42.0,C,2772899.0,Consumer loans,167800.5,TUESDAY,13.0,Y,1.0,XAP,Approved,-857.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Regional / Local,140.0,Consumer electronics,low_normal,2.0,0-10
105800,0,Cash loans,M,Y,Y,1,306000.0,345843.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-17460,-4558,-4421.0,-1017,1,1,0,1,0,0,3,2,SUNDAY,11,0,0,0,0,0,0,Transport: type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41175.0,0.5650211333064037,5461859.0,Active,currency 1,-275.0,0.0,0.0,0.0,Consumer credit,-5.0,51-75,-75.0,,,2413151.0,Consumer loans,259200.0,SATURDAY,8.0,Y,1.0,XAP,Approved,-1261.0,XNA,XAP,Refreshed,Furniture,POS,XNA,Stone,4.0,Clothing,middle,2.0,0-10
105801,0,Cash loans,F,N,Y,0,292500.0,734994.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0038179999999999,-17633,-1943,-11179.0,-1160,1,1,0,1,0,0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23841.0,0.6892935165847232,5671248.0,Closed,currency 1,-1042.0,0.0,0.0,0.0,Consumer credit,-305.0,More than 250,-1042.0,-10.0,C,2645876.0,Cash loans,0.0,FRIDAY,9.0,Y,1.0,XNA,Canceled,-362.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,6.0,0-10
105803,0,Cash loans,F,N,Y,2,135000.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-15207,-1971,-6980.0,-4448,1,1,0,1,0,0,2,2,THURSDAY,11,0,0,0,0,1,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14377.5,0.3559874756771383,,,,,,,,,,,,,,1209633.0,Consumer loans,103671.0,SUNDAY,9.0,Y,1.0,XAP,Approved,-508.0,Cash through the bank,XAP,New,Computers,POS,XNA,Stone,150.0,Consumer electronics,middle,1.0,0-10
105804,0,Revolving loans,F,N,Y,0,112500.0,247500.0,Working,Higher education,Widow,House / apartment,0.031329,-22253,-1583,-12078.0,-4791,1,1,0,1,0,0,2,2,SATURDAY,12,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375.0,0.6937483297811796,6794711.0,Closed,currency 1,-1628.0,0.0,0.0,0.0,Consumer credit,-1080.0,More than 250,-1628.0,,,2301728.0,Cash loans,0.0,MONDAY,18.0,Y,1.0,XNA,Canceled,-180.0,XNA,XAP,Repeater,XNA,XNA,XNA,Contact center,-1.0,XNA,XNA,2.0,0-10
105805,0,Cash loans,M,Y,Y,0,202500.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13562,-3716,-1111.0,-1239,1,1,0,1,0,0,2,2,TUESDAY,12,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11007.0,0.2212559086068051,5155066.0,Active,currency 1,-1154.0,0.0,0.0,0.0,Consumer credit,-3.0,More than 250,-251.0,0.0,C,1580990.0,Cash loans,0.0,THURSDAY,11.0,Y,1.0,XNA,Canceled,-222.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,8.0,0-10
105806,0,Cash loans,F,N,Y,2,67500.0,509602.5,Working,Secondary / secondary special,Married,House / apartment,0.006852,-11156,-3112,-489.0,-3535,1,1,0,1,0,0,3,3,MONDAY,6,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22576.5,0.1963939767488579,5502517.0,Closed,currency 1,-1268.0,0.0,0.0,0.0,Consumer credit,-716.0,More than 250,-863.0,0.0,C,1581666.0,Consumer loans,94410.0,SUNDAY,10.0,Y,1.0,XAP,Approved,-358.0,Cash through the bank,XAP,Repeater,Audio/Video,POS,XNA,Country-wide,150.0,Consumer electronics,low_normal,2.0,0-10
105808,0,Cash loans,F,N,N,0,112500.0,1288350.0,Working,Secondary / secondary special,Married,House / apartment,0.00496,-14226,-3271,-4639.0,-4715,1,1,0,1,0,0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37800.0,0.5767951002768221,6126967.0,Active,currency 1,-512.0,0.0,0.0,0.0,Credit card,-6.0,More than 250,-512.0,,,1459161.0,Cash loans,0.0,SATURDAY,18.0,Y,1.0,XNA,Canceled,-234.0,XNA,XAP,Repeater,XNA,XNA,XNA,Contact center,-1.0,XNA,XNA,2.0,0-10
105810,0,Cash loans,M,Y,Y,2,202500.0,953460.0,Working,Secondary / secondary special,Married,House / apartment,0.011703,-16284,-3149,-8439.0,-4728,1,1,0,1,0,0,2,2,SATURDAY,14,0,1,1,0,0,0,Security,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63976.5,0.7579982056381224,,,,,,,,,,,,,,1578414.0,Cash loans,0.0,SUNDAY,13.0,Y,1.0,XNA,Canceled,-195.0,XNA,XAP,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,3.0,0-10
105811,0,Revolving loans,M,N,Y,0,90000.0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,0.035792,-7961,-909,-3275.0,-645,1,1,0,1,1,0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.0,0.4305914894194511,6713206.0,Active,currency 1,-59.0,0.0,0.0,0.0,Credit card,-20.0,51-75,-59.0,,,1329328.0,Consumer loans,109953.0,MONDAY,16.0,Y,1.0,XAP,Approved,-521.0,Cash through the bank,XAP,New,Computers,POS,XNA,Regional / Local,197.0,Consumer electronics,low_action,1.0,0-10
105812,0,Cash loans,M,N,Y,0,144000.0,284400.0,Working,Secondary / secondary special,Single / not married,With parents,0.010147,-10971,-426,-6267.0,-785,1,1,1,1,0,0,2,2,FRIDAY,13,0,1,1,0,1,1,Security,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13387.5,0.1371344933894589,6327760.0,Closed,currency 1,-909.0,0.0,0.0,0.0,Consumer credit,-540.0,More than 250,-909.0,,,2248640.0,Consumer loans,24148.8,THURSDAY,12.0,Y,1.0,XAP,Approved,-71.0,Cash through the bank,XAP,Repeater,Mobile,POS,XNA,Country-wide,-1.0,Connectivity,middle,2.0,0-10
105813,0,Cash loans,F,N,Y,0,135000.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-17108,-745,-4014.0,-329,1,1,0,1,0,0,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25834.5,0.700897414963151,5477445.0,Closed,currency 1,-300.0,0.0,0.0,0.0,Consumer credit,-268.0,More than 250,-300.0,,,1135329.0,Revolving loans,495000.0,WEDNESDAY,16.0,Y,1.0,XAP,Approved,-265.0,XNA,XAP,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1.0,XNA,XNA,8.0,0-10
105814,0,Cash loans,F,Y,Y,0,112500.0,610483.5,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20232,365243,-915.0,-915,1,0,0,1,0,1,3,3,SATURDAY,9,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22059.0,0.0244105642944566,6233016.0,Active,currency 1,-512.0,0.0,0.0,0.0,Credit card,-13.0,More than 250,-512.0,0.0,0,1525418.0,Cash loans,1350000.0,MONDAY,13.0,Y,1.0,XNA,Approved,-390.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_action,5.0,0-10
105815,0,Cash loans,F,N,Y,0,243000.0,983299.5,Working,Secondary / secondary special,Single / not married,House / apartment,0.010006,-17192,-4377,-7311.0,-734,1,1,0,1,1,0,2,2,FRIDAY,9,0,0,0,0,1,1,Industry: type 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41791.5,0.6851808273765531,5804751.0,Active,currency 1,-42.0,0.0,0.0,0.0,Consumer credit,-11.0,26-50,-42.0,0.0,0,2277844.0,Consumer loans,170761.5,MONDAY,20.0,Y,1.0,XAP,Approved,-935.0,Cash through the bank,XAP,New,Construction Materials,POS,XNA,Stone,32.0,Construction,low_normal,1.0,0-10
105818,0,Cash loans,F,N,Y,0,180000.0,990000.0,Working,Secondary / secondary special,Widow,House / apartment,0.032561,-14651,-3013,-8777.0,-5780,1,1,0,1,1,0,1,1,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29074.5,0.6899067006246438,6300226.0,Active,currency 1,-530.0,0.0,0.0,0.0,Credit card,-32.0,More than 250,-311.0,,,2081716.0,Consumer loans,90810.0,SATURDAY,18.0,Y,1.0,XAP,Unused offer,-311.0,Cash through the bank,CLIENT,Repeater,Mobile,XNA,XNA,Country-wide,45.0,Connectivity,XNA,5.0,0-10
105819,0,Cash loans,M,Y,Y,0,247500.0,1081179.0,Working,Secondary / secondary special,Married,House / apartment,0.018029,-17628,-3401,-2065.0,-1157,1,1,0,1,0,0,3,3,SATURDAY,6,0,0,0,1,1,0,Military,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43006.5,0.5642793149067079,5507389.0,Closed,currency 1,-1213.0,0.0,0.0,0.0,Consumer credit,-117.0,More than 250,-1213.0,,,2516464.0,Cash loans,0.0,WEDNESDAY,10.0,Y,1.0,XNA,Canceled,-3.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,6.0,0-10
105820,0,Cash loans,F,Y,Y,0,139500.0,840951.0,Working,Secondary / secondary special,Married,House / apartment,0.00963,-21303,-7995,-1503.0,-4663,1,1,1,1,1,0,2,2,TUESDAY,15,0,0,0,0,0,0,Military,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35631.0,0.5119447772907838,6251461.0,Active,currency 1,-1197.0,0.0,0.0,0.0,Credit card,-8.0,More than 250,-784.0,-13.0,C,1106665.0,Consumer loans,81045.0,WEDNESDAY,19.0,Y,1.0,XAP,Approved,-391.0,XNA,XAP,Refreshed,Furniture,POS,XNA,Stone,200.0,Furniture,middle,2.0,0-10
105821,0,Cash loans,M,Y,Y,0,112500.0,1288350.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-19697,-3044,-549.0,-3257,1,1,0,1,0,0,3,3,FRIDAY,6,0,0,0,0,0,0,Transport: type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37800.0,0.6632753000297009,5158007.0,Active,currency 1,-372.0,0.0,0.0,0.0,Credit card,-14.0,176-200,-178.0,,,1650646.0,Cash loans,0.0,THURSDAY,8.0,Y,1.0,XNA,Canceled,-43.0,XNA,XAP,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,4.0,0-10
105822,0,Cash loans,F,N,N,0,81000.0,463500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.009334,-19938,365243,-7402.0,-2760,1,0,0,1,1,0,2,2,THURSDAY,14,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13549.5,0.6817272715743874,5129589.0,Closed,currency 1,-108.0,0.0,0.0,0.0,Consumer credit,-10.0,101-125,-108.0,,,2580622.0,Consumer loans,25281.0,TUESDAY,14.0,Y,1.0,XAP,Approved,-2258.0,Cash through the bank,XAP,New,Mobile,POS,XNA,Stone,6.0,Connectivity,high,1.0,0-10
105823,0,Cash loans,M,N,Y,0,225000.0,1138900.5,Working,Higher education,Married,House / apartment,0.0088659999999999,-18074,-3023,-3031.0,-1602,1,1,1,1,1,0,2,2,MONDAY,11,0,0,0,0,1,1,Construction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33430.5,0.5941369093158912,5826119.0,Active,currency 1,-2099.0,0.0,0.0,0.0,Credit card,-18.0,More than 250,-452.0,,,2593749.0,Cash loans,450000.0,THURSDAY,17.0,Y,1.0,XNA,Approved,-231.0,XNA,XAP,Repeater,XNA,Cash,x-sell,Contact center,-1.0,XNA,low_normal,13.0,11-20
105825,0,Cash loans,M,N,Y,0,157500.0,1288350.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-17374,-318,-1736.0,-917,1,1,0,1,0,0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Construction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.5,0.1621921059592286,5619633.0,Active,currency 1,-197.0,0.0,0.0,0.0,Consumer credit,-14.0,176-200,-197.0,,,2112230.0,Cash loans,0.0,FRIDAY,13.0,Y,1.0,XNA,Canceled,-166.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,7.0,0-10
105826,0,Cash loans,F,N,Y,0,225000.0,240660.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-13587,-4236,-1233.0,-5078,1,1,0,1,0,0,2,2,FRIDAY,9,0,0,0,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9202.5,0.4896381332516543,5712642.0,Closed,currency 1,-1235.0,0.0,0.0,0.0,Consumer credit,-1142.0,More than 250,-1235.0,-22.0,C,1747391.0,Consumer loans,30010.5,MONDAY,11.0,Y,1.0,XAP,Approved,-536.0,Cash through the bank,XAP,New,Mobile,POS,XNA,Country-wide,30.0,Connectivity,high,1.0,0-10
105827,0,Cash loans,M,Y,Y,1,180000.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.010006,-11610,-1521,-1135.0,-1519,1,1,0,1,1,0,2,2,FRIDAY,16,0,0,0,0,0,0,Industry: type 9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23755.5,0.3826221466491429,6625357.0,Active,currency 1,-778.0,0.0,0.0,0.0,Consumer credit,-2.0,More than 250,-778.0,0.0,0,2038829.0,Consumer loans,96147.0,SUNDAY,15.0,Y,1.0,XAP,Approved,-866.0,Cash through the bank,XAP,Repeater,Mobile,POS,XNA,Country-wide,75.0,Connectivity,middle,3.0,0-10
105828,0,Cash loans,M,N,Y,0,90000.0,284400.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-22078,365243,-11903.0,-4422,1,0,0,1,0,0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18306.0,0.5147199784998484,6412675.0,Closed,currency 1,-2425.0,0.0,0.0,0.0,Consumer credit,-63.0,More than 250,-2425.0,0.0,C,,,,,,,,,,,,,,,,,,,,,,
105829,0,Cash loans,F,N,Y,1,54000.0,88884.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-15092,-2703,-3460.0,-4995,1,1,0,1,0,0,3,3,FRIDAY,9,0,0,0,0,1,1,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950.0,0.0074121586305254,6123058.0,Active,currency 1,-344.0,0.0,0.0,0.0,Consumer credit,-3.0,More than 250,-344.0,0.0,0,2208398.0,Cash loans,675000.0,THURSDAY,10.0,Y,1.0,Other,Approved,-659.0,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1.0,XNA,middle,1.0,0-10
105830,0,Cash loans,F,N,Y,0,360000.0,1350000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-14061,-347,-611.0,-3229,1,1,1,1,0,0,1,1,THURSDAY,17,0,0,0,0,1,1,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39474.0,0.5712877372470216,5063633.0,Closed,currency 1,-573.0,0.0,0.0,0.0,Consumer credit,-7.0,More than 250,-253.0,,,1249704.0,Consumer loans,82755.0,SUNDAY,18.0,Y,1.0,XAP,Approved,-746.0,Cash through the bank,XAP,New,Consumer Electronics,POS,XNA,Country-wide,600.0,Consumer electronics,low_action,1.0,0-10
105831,1,Cash loans,F,Y,Y,2,135000.0,1024740.0,State servant,Incomplete higher,Married,House / apartment,0.018801,-11164,-2066,-4982.0,-1258,1,1,0,1,0,1,2,2,SUNDAY,10,0,0,0,0,0,0,Police,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52321.5,0.5609322307337177,,,,,,,,,,,,,,1443732.0,Cash loans,0.0,THURSDAY,10.0,Y,1.0,XNA,Canceled,-31.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,8.0,0-10
105833,0,Cash loans,F,Y,Y,1,225000.0,1006920.0,Working,Secondary / secondary special,Married,House / apartment,0.010032,-16801,-177,-2523.0,-349,1,1,0,1,0,0,2,2,WEDNESDAY,3,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51543.0,0.6497253875303335,6682246.0,Active,currency 1,-1288.0,0.0,0.0,0.0,Credit card,-10.0,More than 250,-1019.0,-36.0,X,2433803.0,Cash loans,0.0,TUESDAY,8.0,Y,1.0,XNA,Canceled,-36.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,7.0,0-10
105834,0,Cash loans,F,N,Y,0,135000.0,270000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.020713,-22012,365243,-477.0,-2757,1,0,0,1,0,0,3,1,THURSDAY,14,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10836.0,0.1799019010189699,,,,,,,,,,,,,,1390791.0,Cash loans,291541.23,TUESDAY,11.0,Y,1.0,XNA,Approved,-632.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_normal,6.0,0-10
105835,0,Cash loans,F,N,N,1,157500.0,521280.0,State servant,Higher education,Single / not married,With parents,0.006629,-10291,-353,-4223.0,-1378,1,1,0,1,0,0,2,2,WEDNESDAY,11,0,0,0,0,0,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27423.0,0.2733543101739489,,,,,,,,,,,,,,2679472.0,Consumer loans,129321.0,SATURDAY,9.0,Y,1.0,XAP,Refused,-2139.0,XNA,SCO,New,Computers,POS,XNA,Country-wide,1763.0,Consumer electronics,low_normal,2.0,0-10
105836,0,Cash loans,F,N,N,2,112500.0,835380.0,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,0.003069,-12960,-2422,-2387.0,-1381,1,1,0,1,1,0,3,3,FRIDAY,11,0,0,0,1,1,0,Trade: type 7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35523.0,0.5909110294437568,5351255.0,Active,currency 1,-60.0,0.0,0.0,0.0,Consumer credit,-29.0,51-75,-60.0,,,1242955.0,Consumer loans,16875.0,THURSDAY,11.0,Y,1.0,XAP,Approved,-218.0,Cash through the bank,XAP,Repeater,Mobile,POS,XNA,Stone,30.0,Connectivity,middle,3.0,0-10
105837,0,Cash loans,F,N,Y,0,270000.0,254700.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-13674,-1783,-3251.0,-4265,1,1,0,1,0,0,2,2,FRIDAY,7,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14751.0,0.6551897030469903,5459692.0,Active,currency 1,-1058.0,0.0,0.0,0.0,Credit card,-16.0,More than 250,-1058.0,,,2378594.0,Consumer loans,22225.5,SATURDAY,7.0,Y,1.0,XAP,Approved,-909.0,XNA,XAP,Repeater,Mobile,POS,XNA,Regional / Local,150.0,Consumer electronics,high,6.0,0-10
